vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,markov_gate,train_trades,test_trades,test_sharpe,test_net_return,test_max_drawdown,test_win_rate,train_sharpe,gate
180,360,2.0,30,75,1.0,0.8,20,off,7,3,-1.499976,-0.000629,-0.003548,0.3333,-11.690799,no_go
180,360,2.0,30,75,1.2,0.8,20,off,7,3,-1.499976,-0.000629,-0.003548,0.3333,-11.690799,no_go
60,360,2.0,30,65,1.0,1.2,20,off,9,9,-1.52869,-0.001711,-0.004916,0.4444,-15.240717,no_go
120,120,2.0,35,75,1.0,0.8,20,off,18,11,-1.549687,-0.001482,-0.007335,0.2727,-21.345109,no_go
60,120,1.5,30,70,1.0,1.2,20,off,9,8,-1.562829,-0.00162,-0.008162,0.375,-12.369514,no_go
60,120,1.5,35,70,1.2,0.8,20,off,30,15,-1.568766,-0.001757,-0.007608,0.4,-23.740857,no_go
180,360,2.0,40,75,1.0,1.2,20,off,40,14,-1.574287,-0.001807,-0.008455,0.5,-24.664635,no_go
60,240,2.0,35,65,1.2,1.2,20,off,14,14,-1.613457,-0.002036,-0.007584,0.5,-18.945619,no_go
180,360,2.0,35,65,1.2,0.8,20,off,32,18,-1.629521,-0.002105,-0.007954,0.3889,-24.088541,no_go
180,360,2.5,35,65,1.2,1.2,20,off,19,10,-1.646578,-0.001838,-0.010391,0.4,-17.129581,no_go
90,360,1.5,35,70,1.2,1.2,20,off,38,14,-1.651575,-0.002068,-0.007721,0.5,-22.889787,no_go
120,240,2.5,30,65,1.0,0.8,10,off,5,9,-1.653502,-0.001585,-0.005111,0.4444,-12.035432,no_go
60,360,1.5,40,75,1.2,1.2,20,off,49,13,-1.655471,-0.001924,-0.008535,0.4615,-26.875665,no_go
90,240,2.0,35,65,1.2,1.2,20,off,25,14,-1.684327,-0.002125,-0.009561,0.5,-23.353343,no_go
60,360,2.5,40,70,1.0,1.2,10,off,5,10,-1.704651,-0.001765,-0.008407,0.5,-7.310939,no_go
120,360,2.0,40,65,1.2,0.8,20,off,41,18,-1.746853,-0.002127,-0.00846,0.4444,-28.288888,no_go
90,360,2.0,30,65,1.0,0.8,10,off,10,12,-1.761325,-0.001911,-0.007174,0.4167,-14.594116,no_go
60,120,2.0,35,70,1.0,1.2,10,off,11,6,-1.798909,-0.001721,-0.009583,0.3333,-15.004804,no_go
120,240,2.5,35,75,1.0,0.8,10,off,3,4,-1.801165,-0.000733,-0.003949,0.5,-10.170855,no_go
120,240,2.5,35,75,1.2,0.8,10,off,3,4,-1.801165,-0.000733,-0.003949,0.5,-10.170855,no_go
120,240,2.5,40,75,1.0,0.8,10,off,4,4,-1.801165,-0.000733,-0.003949,0.5,-10.75506,no_go
120,240,2.5,40,75,1.2,0.8,10,off,4,4,-1.801165,-0.000733,-0.003949,0.5,-10.75506,no_go
120,360,2.5,35,75,1.0,0.8,10,off,10,4,-1.801165,-0.000733,-0.003949,0.5,-17.401462,no_go
120,360,2.5,35,75,1.2,0.8,10,off,10,4,-1.801165,-0.000733,-0.003949,0.5,-17.401462,no_go
120,360,2.5,40,75,1.2,0.8,10,off,13,4,-1.801165,-0.000733,-0.003949,0.5,-16.638527,no_go
120,240,1.5,30,70,1.0,1.2,20,off,12,8,-1.801605,-0.001872,-0.008412,0.375,-15.444985,no_go
180,120,1.5,30,70,1.0,1.2,20,off,14,8,-1.801605,-0.001872,-0.008412,0.375,-11.952085,no_go
180,240,1.5,30,70,1.0,1.2,20,off,12,8,-1.801605,-0.001872,-0.008412,0.375,-11.70985,no_go
180,360,1.5,30,70,1.0,1.2,20,off,12,8,-1.801605,-0.001872,-0.008412,0.375,-13.875347,no_go
90,240,1.5,30,70,1.0,1.2,20,off,10,8,-1.810742,-0.001882,-0.008421,0.375,-14.05672,no_go
60,360,2.0,30,65,1.0,0.8,10,off,9,9,-1.817935,-0.001746,-0.005111,0.4444,-16.479289,no_go
90,240,2.5,30,65,1.0,1.2,20,off,3,7,-1.832931,-0.001926,-0.007351,0.4286,-10.558357,no_go
180,360,2.5,35,75,1.0,1.2,10,off,16,5,-1.834644,-0.000673,-0.002114,0.4,-17.337268,no_go
180,360,2.5,35,75,1.2,1.2,10,off,16,5,-1.834644,-0.000673,-0.002114,0.4,-17.337268,no_go
60,120,1.5,35,65,1.0,0.8,20,off,36,26,-1.852788,-0.002841,-0.011244,0.3462,-26.747834,no_go
120,240,2.5,35,65,1.2,1.2,20,off,6,11,-1.87805,-0.002263,-0.007344,0.4545,-14.852759,no_go
120,240,2.5,40,65,1.2,1.2,20,off,7,11,-1.87805,-0.002263,-0.007344,0.4545,-15.286296,no_go
90,240,1.5,35,75,1.0,1.2,20,off,35,12,-1.890379,-0.002131,-0.009033,0.5,-21.688143,no_go
90,240,1.5,35,75,1.2,1.2,20,off,35,12,-1.890379,-0.002131,-0.009033,0.5,-21.688143,no_go
120,360,2.0,30,65,1.0,0.8,20,off,13,9,-1.893248,-0.00186,-0.007026,0.3333,-17.079686,no_go
180,360,2.0,35,70,1.2,1.2,20,off,25,13,-1.928333,-0.002296,-0.008101,0.4615,-18.26183,no_go
120,120,2.0,40,70,1.0,0.8,20,off,37,18,-1.937131,-0.002519,-0.012317,0.2778,-29.934332,no_go
180,360,2.0,40,65,1.0,0.8,20,off,51,25,-1.963914,-0.003081,-0.011397,0.4,-32.515997,no_go
180,360,2.5,30,65,1.0,0.8,20,off,10,9,-1.96615,-0.001933,-0.008814,0.3333,-15.316873,no_go
60,360,2.0,35,70,1.0,1.2,10,off,16,11,-1.974179,-0.002018,-0.004756,0.4545,-21.961904,no_go
90,240,2.0,35,70,1.0,1.2,10,off,23,11,-1.974179,-0.002018,-0.004756,0.4545,-24.341428,no_go
90,360,2.0,35,70,1.0,1.2,10,off,21,11,-1.974179,-0.002018,-0.004756,0.4545,-22.923278,no_go
60,240,2.0,40,70,1.2,1.2,20,off,17,13,-2.01421,-0.002454,-0.00892,0.4615,-19.957638,no_go
120,360,1.5,35,65,1.0,0.8,20,off,49,25,-2.021554,-0.003106,-0.010081,0.36,-28.111035,no_go
60,120,2.0,30,65,1.0,1.2,20,off,7,8,-2.05227,-0.002128,-0.007552,0.375,-11.220067,no_go
60,240,2.0,40,65,1.2,0.8,20,off,19,16,-2.057068,-0.002435,-0.008716,0.4375,-22.729569,no_go
90,120,2.0,40,75,1.2,0.8,20,off,21,9,-2.069625,-0.002118,-0.010669,0.3333,-22.414833,no_go
180,240,2.5,40,65,1.2,0.8,20,off,16,14,-2.090833,-0.002248,-0.008096,0.4286,-18.318239,no_go
120,360,2.5,40,70,1.0,0.8,10,off,15,9,-2.092903,-0.002034,-0.005967,0.4444,-18.322048,no_go
60,360,2.5,30,70,1.2,1.2,20,off,2,4,-2.097134,-0.00147,-0.004756,0.5,-8.623675,no_go
90,360,2.5,30,70,1.2,1.2,20,off,2,4,-2.097134,-0.00147,-0.004756,0.5,-8.623675,no_go
120,240,2.5,30,70,1.2,1.2,20,off,3,4,-2.097134,-0.00147,-0.004756,0.5,-10.545086,no_go
120,360,2.5,30,70,1.2,1.2,20,off,4,4,-2.097134,-0.00147,-0.004756,0.5,-8.452659,no_go
90,240,2.5,40,75,1.0,0.8,10,off,3,4,-2.111413,-0.000884,-0.002874,0.5,-8.473954,no_go
180,240,2.5,30,65,1.0,1.2,20,off,8,8,-2.115028,-0.002209,-0.008746,0.375,-14.159771,no_go
60,360,1.5,40,70,1.0,1.2,20,off,54,19,-2.121974,-0.003143,-0.011286,0.4211,-28.245427,no_go
180,360,2.5,40,65,1.2,1.2,20,off,27,13,-2.159234,-0.00261,-0.011157,0.4615,-19.500897,no_go
120,360,2.0,30,65,1.0,1.2,20,off,13,8,-2.207121,-0.002308,-0.006866,0.375,-17.350985,no_go
90,240,2.5,40,65,1.0,1.2,10,off,6,10,-2.217018,-0.002356,-0.007235,0.5,-11.649762,no_go
180,240,2.0,35,75,1.0,0.8,20,off,27,13,-2.21732,-0.002288,-0.008136,0.3846,-22.368809,no_go
180,240,2.0,35,75,1.2,0.8,20,off,27,13,-2.21732,-0.002288,-0.008136,0.3846,-22.368809,no_go
180,360,1.5,35,75,1.0,0.8,20,off,33,13,-2.21732,-0.002288,-0.008136,0.3846,-21.074042,no_go
180,360,1.5,35,75,1.2,0.8,20,off,33,13,-2.21732,-0.002288,-0.008136,0.3846,-21.074042,no_go
90,120,1.5,35,75,1.2,0.8,20,off,38,14,-2.280163,-0.002324,-0.008172,0.3571,-26.922791,no_go
60,360,1.5,30,65,1.0,1.2,20,off,20,13,-2.288833,-0.002943,-0.006809,0.3846,-17.041086,no_go
60,120,1.5,30,70,1.0,0.8,10,off,9,8,-2.303804,-0.002074,-0.008059,0.375,-11.865547,no_go
120,240,2.0,35,70,1.0,0.8,10,off,23,13,-2.305111,-0.002208,-0.004266,0.4615,-19.991061,no_go
180,360,2.5,30,65,1.0,1.2,20,off,10,8,-2.308426,-0.002418,-0.008954,0.375,-15.520904,no_go
90,120,1.5,35,70,1.0,0.8,20,off,43,21,-2.314546,-0.003112,-0.011475,0.3333,-28.145148,no_go
90,120,2.0,40,75,1.0,0.8,20,off,27,10,-2.32164,-0.002371,-0.01092,0.3,-26.305508,no_go
60,360,2.5,35,65,1.0,1.2,10,off,4,11,-2.336634,-0.002486,-0.007051,0.4545,-11.449304,no_go
60,360,1.5,40,75,1.0,1.2,20,off,51,14,-2.389417,-0.002728,-0.008733,0.4286,-27.451118,no_go
60,360,2.5,30,65,1.0,1.2,10,off,3,8,-2.397076,-0.002488,-0.007014,0.5,-9.890055,no_go
60,360,2.0,40,65,1.2,0.8,20,off,26,16,-2.427783,-0.002883,-0.007097,0.4375,-24.446921,no_go
90,240,2.0,30,65,1.0,0.8,20,off,12,11,-2.432549,-0.002535,-0.005251,0.3636,-16.060898,no_go
120,240,2.0,30,65,1.0,0.8,20,off,13,11,-2.432549,-0.002535,-0.005251,0.3636,-17.902286,no_go
120,360,1.5,35,65,1.0,1.2,20,off,48,24,-2.450074,-0.004039,-0.011777,0.4167,-26.048463,no_go
60,120,2.0,30,65,1.0,0.8,10,off,7,8,-2.46519,-0.002349,-0.007591,0.375,-10.800945,no_go
120,360,1.5,30,65,1.0,1.2,20,off,23,13,-2.479573,-0.003195,-0.007059,0.3846,-20.37415,no_go
120,240,1.5,30,70,1.0,0.8,10,off,12,8,-2.482303,-0.002241,-0.008226,0.375,-14.750515,no_go
180,120,1.5,30,70,1.0,0.8,10,off,14,8,-2.482303,-0.002241,-0.008226,0.375,-13.866554,no_go
180,240,1.5,30,70,1.0,0.8,10,off,12,8,-2.482303,-0.002241,-0.008226,0.375,-13.120141,no_go
180,360,1.5,30,70,1.0,0.8,10,off,12,8,-2.482303,-0.002241,-0.008226,0.375,-13.547137,no_go
90,240,1.5,30,70,1.0,0.8,10,off,10,8,-2.489145,-0.002248,-0.008232,0.375,-14.966113,no_go
120,360,2.5,40,75,1.0,1.2,10,off,12,5,-2.50888,-0.001181,-0.00471,0.6,-15.053656,no_go
90,240,2.5,35,65,1.0,1.2,10,off,3,9,-2.521628,-0.002671,-0.007235,0.4444,-9.804033,no_go
120,240,1.5,30,65,1.0,0.8,20,off,21,15,-2.527646,-0.00307,-0.007077,0.3333,-18.884952,no_go
90,120,1.5,35,75,1.0,0.8,20,off,39,15,-2.532619,-0.002577,-0.008424,0.3333,-27.51198,no_go
60,360,2.0,40,70,1.2,1.2,20,off,23,13,-2.54965,-0.003128,-0.008775,0.4615,-21.697463,no_go
180,120,2.5,35,75,1.0,0.8,10,off,10,3,-2.578518,-0.000655,-0.002225,0.3333,-13.418377,no_go
180,120,2.5,35,75,1.2,0.8,10,off,10,3,-2.578518,-0.000655,-0.002225,0.3333,-13.418377,no_go
180,120,2.5,40,75,1.0,0.8,10,off,11,3,-2.578518,-0.000655,-0.002225,0.3333,-14.700387,no_go
180,120,2.5,40,75,1.2,0.8,10,off,11,3,-2.578518,-0.000655,-0.002225,0.3333,-14.700387,no_go
90,240,2.0,40,65,1.2,0.8,20,off,36,18,-2.587833,-0.003189,-0.008845,0.4444,-28.552341,no_go
120,360,2.0,35,70,1.0,0.8,10,off,24,12,-2.683713,-0.002557,-0.005706,0.4167,-20.615702,no_go
60,360,2.5,40,70,1.0,0.8,10,off,5,10,-2.692596,-0.002623,-0.00926,0.4,-6.867959,no_go
60,120,1.5,30,75,1.0,1.2,20,off,6,3,-2.693668,-0.001204,-0.004122,0.3333,-10.46145,no_go
60,120,1.5,30,75,1.2,1.2,20,off,6,3,-2.693668,-0.001204,-0.004122,0.3333,-10.46145,no_go
90,120,1.5,30,75,1.0,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.813202,no_go
90,120,1.5,30,75,1.2,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.813202,no_go
120,120,1.5,30,75,1.0,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.327919,no_go
120,120,1.5,30,75,1.2,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.327919,no_go
120,120,2.0,30,75,1.0,1.2,20,off,3,3,-2.693668,-0.001204,-0.004122,0.3333,-6.847294,no_go
120,120,2.0,30,75,1.2,1.2,20,off,3,3,-2.693668,-0.001204,-0.004122,0.3333,-6.847294,no_go
120,240,1.5,30,75,1.0,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
120,240,1.5,30,75,1.2,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
180,120,1.5,30,75,1.0,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
180,120,1.5,30,75,1.2,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
180,120,2.0,30,75,1.0,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
180,120,2.0,30,75,1.2,1.2,20,off,10,3,-2.693668,-0.001204,-0.004122,0.3333,-12.836495,no_go
180,240,1.5,30,75,1.0,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.527551,no_go
180,240,1.5,30,75,1.2,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.527551,no_go
180,240,2.0,30,75,1.0,1.2,20,off,7,3,-2.693668,-0.001204,-0.004122,0.3333,-10.889002,no_go
180,240,2.0,30,75,1.2,1.2,20,off,7,3,-2.693668,-0.001204,-0.004122,0.3333,-10.889002,no_go
180,240,2.5,30,75,1.0,1.2,20,off,4,3,-2.693668,-0.001204,-0.004122,0.3333,-8.299702,no_go
180,240,2.5,30,75,1.2,1.2,20,off,4,3,-2.693668,-0.001204,-0.004122,0.3333,-8.299702,no_go
180,360,1.5,30,75,1.0,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.527551,no_go
180,360,1.5,30,75,1.2,1.2,20,off,9,3,-2.693668,-0.001204,-0.004122,0.3333,-11.527551,no_go
180,360,2.0,30,75,1.0,1.2,20,off,7,3,-2.693668,-0.001204,-0.004122,0.3333,-12.060528,no_go
180,360,2.0,30,75,1.2,1.2,20,off,7,3,-2.693668,-0.001204,-0.004122,0.3333,-12.060528,no_go
90,120,2.0,40,75,1.2,1.2,20,off,21,9,-2.711465,-0.002808,-0.011353,0.3333,-22.612836,no_go
180,240,2.5,30,65,1.0,0.8,10,off,8,8,-2.717399,-0.002466,-0.008449,0.375,-14.032027,no_go
180,360,1.5,35,65,1.0,1.2,20,off,46,25,-2.735935,-0.004448,-0.01287,0.4,-24.557901,no_go
120,240,1.5,35,70,1.0,0.8,20,off,42,20,-2.740434,-0.003717,-0.012075,0.35,-28.162593,no_go
180,240,1.5,35,75,1.0,0.8,20,off,39,14,-2.768809,-0.00285,-0.008695,0.3571,-23.1504,no_go
180,240,1.5,35,75,1.2,0.8,20,off,39,14,-2.768809,-0.00285,-0.008695,0.3571,-23.1504,no_go
60,120,1.5,30,70,1.0,1.2,10,off,9,8,-2.799393,-0.002681,-0.009991,0.375,-12.43641,no_go
180,360,2.0,35,65,1.2,1.2,20,off,31,17,-2.809619,-0.003804,-0.009447,0.4118,-21.35163,no_go
180,360,2.0,40,70,1.2,0.8,20,off,42,18,-2.830194,-0.003391,-0.009232,0.4444,-28.992551,no_go
120,240,2.0,40,65,1.0,0.8,20,off,45,24,-2.845738,-0.004246,-0.009985,0.4167,-32.557902,no_go
60,360,1.5,40,75,1.0,0.8,20,off,53,15,-2.871053,-0.003217,-0.00987,0.4,-29.621719,no_go
90,120,2.0,35,65,1.2,0.8,20,off,17,11,-2.872753,-0.003041,-0.010372,0.3636,-18.897011,no_go
90,240,2.5,40,65,1.0,0.8,10,off,6,10,-2.901465,-0.002914,-0.008481,0.4,-12.691664,no_go
60,240,2.0,35,70,1.0,0.8,10,off,12,12,-2.907016,-0.002779,-0.00483,0.4167,-17.856936,no_go
60,360,2.0,30,65,1.0,1.2,10,off,9,9,-2.931299,-0.003037,-0.007014,0.4444,-16.234066,no_go
90,120,2.0,40,75,1.0,1.2,20,off,27,10,-2.959091,-0.003061,-0.011604,0.3,-26.470609,no_go
60,360,2.0,30,70,1.2,0.8,20,off,6,5,-2.970451,-0.001876,-0.005453,0.4,-11.591187,no_go
90,240,2.0,30,70,1.2,0.8,20,off,9,5,-2.970451,-0.001876,-0.005453,0.4,-12.19011,no_go
90,360,1.5,30,70,1.2,0.8,20,off,10,5,-2.970451,-0.001876,-0.005453,0.4,-13.593882,no_go
90,360,2.0,30,70,1.2,0.8,20,off,5,5,-2.970451,-0.001876,-0.005453,0.4,-9.935379,no_go
120,240,2.0,30,70,1.2,0.8,20,off,8,5,-2.970451,-0.001876,-0.005453,0.4,-12.156277,no_go
120,360,2.0,30,70,1.2,0.8,20,off,8,5,-2.970451,-0.001876,-0.005453,0.4,-13.166322,no_go
180,360,2.5,30,70,1.2,0.8,20,off,7,5,-2.970451,-0.001876,-0.005453,0.4,-11.678416,no_go
180,360,2.0,40,75,1.0,0.8,20,off,41,16,-2.98061,-0.003356,-0.009717,0.4375,-27.697829,no_go
60,120,2.0,35,75,1.2,0.8,10,off,9,2,-2.982474,-0.000956,-0.002526,0.5,-14.356126,no_go
60,120,2.0,35,75,1.2,1.2,10,off,9,2,-2.982474,-0.000956,-0.002526,0.5,-14.740662,no_go
120,120,2.5,35,75,1.0,0.8,10,off,4,2,-2.982474,-0.000956,-0.002526,0.5,-11.559835,no_go
120,120,2.5,35,75,1.0,1.2,10,off,4,2,-2.982474,-0.000956,-0.002526,0.5,-11.617737,no_go
120,120,2.5,35,75,1.2,0.8,10,off,4,2,-2.982474,-0.000956,-0.002526,0.5,-11.559835,no_go
120,120,2.5,35,75,1.2,1.2,10,off,4,2,-2.982474,-0.000956,-0.002526,0.5,-11.617737,no_go
120,120,2.5,40,75,1.0,0.8,10,off,7,2,-2.982474,-0.000956,-0.002526,0.5,-15.465501,no_go
120,120,2.5,40,75,1.0,1.2,10,off,7,2,-2.982474,-0.000956,-0.002526,0.5,-15.337029,no_go
120,120,2.5,40,75,1.2,0.8,10,off,6,2,-2.982474,-0.000956,-0.002526,0.5,-14.210939,no_go
120,120,2.5,40,75,1.2,1.2,10,off,6,2,-2.982474,-0.000956,-0.002526,0.5,-14.070176,no_go
90,240,2.5,30,65,1.0,1.2,10,off,3,7,-2.996153,-0.003091,-0.007615,0.4286,-9.804033,no_go
90,120,1.5,35,75,1.2,1.2,20,off,38,14,-3.010828,-0.003311,-0.010204,0.4286,-26.221658,no_go
180,240,2.5,35,65,1.2,0.8,20,off,13,13,-3.011914,-0.0032,-0.009043,0.3846,-16.07401,no_go
120,240,2.0,35,70,1.0,1.2,10,off,22,13,-3.025945,-0.003113,-0.005736,0.4615,-17.720365,no_go
90,360,1.5,30,65,1.0,1.2,10,off,18,12,-3.027861,-0.003494,-0.007014,0.4167,-16.603687,no_go
180,360,2.5,40,70,1.0,1.2,10,off,26,12,-3.037591,-0.0032,-0.009287,0.5,-17.86894,no_go
120,240,1.5,30,70,1.0,1.2,10,off,12,8,-3.04548,-0.002933,-0.01024,0.375,-14.80868,no_go
180,120,1.5,30,70,1.0,1.2,10,off,14,8,-3.04548,-0.002933,-0.01024,0.375,-14.087852,no_go
180,240,1.5,30,70,1.0,1.2,10,off,12,8,-3.04548,-0.002933,-0.01024,0.375,-13.284187,no_go
180,360,1.5,30,70,1.0,1.2,10,off,12,8,-3.04548,-0.002933,-0.01024,0.375,-13.63128,no_go
60,120,2.5,30,70,1.0,1.2,20,off,2,2,-3.048623,-0.001841,-0.004756,0.5,-2.532125,no_go
60,120,2.5,30,70,1.2,1.2,20,off,2,2,-3.048623,-0.001841,-0.004756,0.5,-2.532125,no_go
60,120,2.5,35,70,1.0,1.2,20,off,5,2,-3.048623,-0.001841,-0.004756,0.5,-9.777423,no_go
60,120,2.5,35,70,1.2,1.2,20,off,5,2,-3.048623,-0.001841,-0.004756,0.5,-9.777423,no_go
60,120,2.5,40,70,1.0,1.2,20,off,5,2,-3.048623,-0.001841,-0.004756,0.5,-9.777423,no_go
60,120,2.5,40,70,1.2,1.2,20,off,5,2,-3.048623,-0.001841,-0.004756,0.5,-9.777423,no_go
90,120,2.5,30,65,1.0,1.2,20,off,3,2,-3.048623,-0.001841,-0.004756,0.5,-6.371191,no_go
90,120,2.5,30,65,1.2,1.2,20,off,3,2,-3.048623,-0.001841,-0.004756,0.5,-6.371191,no_go
90,120,2.5,30,70,1.0,1.2,20,off,3,2,-3.048623,-0.001841,-0.004756,0.5,-6.371191,no_go
90,120,2.5,30,70,1.2,1.2,20,off,3,2,-3.048623,-0.001841,-0.004756,0.5,-6.371191,no_go
90,120,2.5,35,65,1.0,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,120,2.5,35,65,1.2,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,120,2.5,35,70,1.0,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,120,2.5,35,70,1.2,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,120,2.5,40,65,1.0,1.2,20,off,10,2,-3.048623,-0.001841,-0.004756,0.5,-16.57709,no_go
90,120,2.5,40,65,1.2,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,120,2.5,40,70,1.0,1.2,20,off,10,2,-3.048623,-0.001841,-0.004756,0.5,-16.57709,no_go
90,120,2.5,40,70,1.2,1.2,20,off,7,2,-3.048623,-0.001841,-0.004756,0.5,-12.920899,no_go
90,240,1.5,30,70,1.0,1.2,10,off,10,8,-3.054914,-0.002942,-0.01025,0.375,-14.745524,no_go
120,120,2.0,35,75,1.2,1.2,20,off,18,10,-3.055556,-0.003046,-0.008694,0.3,-21.174613,no_go
180,240,2.5,40,70,1.2,1.2,20,off,15,13,-3.08142,-0.003551,-0.009196,0.4615,-14.581617,no_go
90,120,2.0,35,65,1.0,0.8,20,off,18,12,-3.114799,-0.003294,-0.010623,0.3333,-19.344051,no_go
180,360,2.0,30,65,1.0,1.2,10,off,17,11,-3.131148,-0.003416,-0.01072,0.3636,-18.827013,no_go
60,360,2.5,40,75,1.2,0.8,10,off,3,5,-3.141207,-0.001324,-0.003313,0.4,-2.557222,no_go
120,240,2.0,40,65,1.0,1.2,20,off,44,22,-3.165189,-0.004971,-0.009782,0.4545,-29.332978,no_go
60,360,1.5,35,70,1.0,0.8,10,off,36,13,-3.174472,-0.003032,-0.005083,0.3846,-23.326284,no_go
180,240,1.5,35,70,1.0,1.2,20,off,41,19,-3.181955,-0.004644,-0.01503,0.4211,-20.448104,no_go
120,240,2.5,35,75,1.0,1.2,10,off,3,4,-3.194131,-0.001496,-0.00471,0.5,-9.932416,no_go
120,240,2.5,35,75,1.2,1.2,10,off,3,4,-3.194131,-0.001496,-0.00471,0.5,-9.932416,no_go
120,240,2.5,40,75,1.0,1.2,10,off,4,4,-3.194131,-0.001496,-0.00471,0.5,-10.420921,no_go
120,240,2.5,40,75,1.2,1.2,10,off,4,4,-3.194131,-0.001496,-0.00471,0.5,-10.420921,no_go
120,360,2.5,35,75,1.0,1.2,10,off,9,4,-3.194131,-0.001496,-0.00471,0.5,-15.895714,no_go
120,360,2.5,35,75,1.2,1.2,10,off,9,4,-3.194131,-0.001496,-0.00471,0.5,-15.895714,no_go
120,360,2.5,40,75,1.2,1.2,10,off,12,4,-3.194131,-0.001496,-0.00471,0.5,-15.053656,no_go
90,240,1.5,35,70,1.0,1.2,20,off,37,18,-3.195525,-0.004696,-0.015081,0.4444,-23.32816,no_go
60,120,1.5,30,75,1.0,1.2,10,off,6,3,-3.213574,-0.000872,-0.002442,0.3333,-10.781726,no_go
60,120,1.5,30,75,1.2,1.2,10,off,6,3,-3.213574,-0.000872,-0.002442,0.3333,-10.781726,no_go
90,120,1.5,30,75,1.0,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-12.376173,no_go
90,120,1.5,30,75,1.2,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-12.376173,no_go
120,120,1.5,30,75,1.0,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.143076,no_go
120,120,1.5,30,75,1.2,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.143076,no_go
120,120,2.0,30,75,1.0,1.2,10,off,3,3,-3.213574,-0.000872,-0.002442,0.3333,-8.958508,no_go
120,120,2.0,30,75,1.2,1.2,10,off,3,3,-3.213574,-0.000872,-0.002442,0.3333,-8.958508,no_go
120,240,1.5,30,75,1.0,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
120,240,1.5,30,75,1.2,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
180,120,1.5,30,75,1.0,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
180,120,1.5,30,75,1.2,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
180,120,2.0,30,75,1.0,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
180,120,2.0,30,75,1.2,1.2,10,off,10,3,-3.213574,-0.000872,-0.002442,0.3333,-12.694783,no_go
180,240,1.5,30,75,1.0,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.320461,no_go
180,240,1.5,30,75,1.2,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.320461,no_go
180,240,2.0,30,75,1.0,1.2,10,off,7,3,-3.213574,-0.000872,-0.002442,0.3333,-9.223766,no_go
180,240,2.0,30,75,1.2,1.2,10,off,7,3,-3.213574,-0.000872,-0.002442,0.3333,-9.223766,no_go
180,240,2.5,30,75,1.0,1.2,10,off,4,3,-3.213574,-0.000872,-0.002442,0.3333,-9.279302,no_go
180,240,2.5,30,75,1.2,1.2,10,off,4,3,-3.213574,-0.000872,-0.002442,0.3333,-9.279302,no_go
180,360,1.5,30,75,1.0,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.320461,no_go
180,360,1.5,30,75,1.2,1.2,10,off,9,3,-3.213574,-0.000872,-0.002442,0.3333,-11.320461,no_go
180,360,2.0,30,75,1.0,1.2,10,off,7,3,-3.213574,-0.000872,-0.002442,0.3333,-11.406755,no_go
180,360,2.0,30,75,1.2,1.2,10,off,7,3,-3.213574,-0.000872,-0.002442,0.3333,-11.406755,no_go
60,240,2.0,30,65,1.0,1.2,20,off,8,10,-3.223164,-0.003611,-0.006809,0.4,-15.164049,no_go
