vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,test_sharpe,test_trades,test_net_return,test_max_drawdown,test_win_rate,gate
60,360,2.5,32,62,1.0,0.6,20,-4.815518,12,-0.004942,-0.009491,0.3333,no_go
65,330,2.5,32,62,1.0,0.6,20,-4.815518,12,-0.004942,-0.009491,0.3333,no_go
65,360,2.5,32,62,1.0,0.6,20,-4.815518,12,-0.004942,-0.009491,0.3333,no_go
60,390,2.0,32,62,1.0,0.6,25,-4.857724,15,-0.006595,-0.013508,0.2667,no_go
60,330,2.0,32,62,1.0,0.6,25,-4.876665,15,-0.006622,-0.013508,0.2667,no_go
60,360,2.0,32,62,1.0,0.6,25,-4.876665,15,-0.006622,-0.013508,0.2667,no_go
65,330,2.0,32,62,1.0,0.6,25,-4.876665,15,-0.006622,-0.013508,0.2667,no_go
60,330,2.0,32,65,1.0,0.6,20,-4.895342,12,-0.005029,-0.011141,0.3333,no_go
60,360,2.0,32,65,1.0,0.6,20,-4.895342,12,-0.005029,-0.011141,0.3333,no_go
65,330,2.0,32,65,1.0,0.6,20,-4.895342,12,-0.005029,-0.011141,0.3333,no_go
65,360,2.0,32,65,1.0,0.6,20,-4.895342,12,-0.005029,-0.011141,0.3333,no_go
50,330,2.0,32,62,1.0,0.6,22,-4.944237,14,-0.005922,-0.011191,0.2857,no_go
50,360,2.0,32,62,1.0,0.6,22,-4.944237,14,-0.005922,-0.011191,0.2857,no_go
50,390,2.0,32,62,1.0,0.6,22,-4.944237,14,-0.005922,-0.011191,0.2857,no_go
60,330,2.5,38,62,1.0,0.6,22,-5.021582,15,-0.006229,-0.008101,0.3333,no_go
60,390,2.0,38,65,1.0,0.6,25,-5.331301,20,-0.007721,-0.010728,0.3,no_go
65,390,2.0,38,65,1.0,0.6,25,-5.331301,20,-0.007721,-0.010728,0.3,no_go
60,330,2.0,38,65,1.0,0.6,22,-5.344638,19,-0.00695,-0.011148,0.3158,no_go
60,360,2.0,38,65,1.0,0.6,22,-5.344638,19,-0.00695,-0.011148,0.3158,no_go
65,330,2.0,38,65,1.0,0.6,22,-5.344638,19,-0.00695,-0.011148,0.3158,no_go
65,360,2.0,38,65,1.0,0.6,22,-5.344638,19,-0.00695,-0.011148,0.3158,no_go
60,360,2.5,38,62,1.0,0.6,20,-5.345298,16,-0.006096,-0.009294,0.375,no_go
65,330,2.5,38,62,1.0,0.6,20,-5.345298,16,-0.006096,-0.009294,0.375,no_go
65,360,2.5,38,62,1.0,0.6,20,-5.345298,16,-0.006096,-0.009294,0.375,no_go
60,390,2.0,32,68,1.0,0.6,22,-5.411374,12,-0.006301,-0.011141,0.25,no_go
65,390,2.0,32,68,1.0,0.6,22,-5.411374,12,-0.006301,-0.011141,0.25,no_go
65,390,2.0,38,62,1.0,0.8,20,-5.550084,22,-0.008013,-0.010944,0.3636,no_go
65,360,2.0,38,62,1.0,0.8,20,-5.573539,22,-0.008049,-0.01098,0.3636,no_go
50,330,2.0,38,65,1.0,0.6,20,-5.687097,14,-0.005967,-0.007955,0.3571,no_go
50,360,2.0,38,65,1.0,0.6,20,-5.687097,14,-0.005967,-0.007955,0.3571,no_go
50,390,2.0,38,65,1.0,0.6,20,-5.687097,14,-0.005967,-0.007955,0.3571,no_go
60,330,2.0,38,68,1.0,0.6,25,-5.719177,18,-0.008128,-0.010728,0.2778,no_go
60,360,2.0,38,68,1.0,0.6,25,-5.719177,18,-0.008128,-0.010728,0.2778,no_go
65,330,2.0,38,68,1.0,0.6,25,-5.719177,18,-0.008128,-0.010728,0.2778,no_go
65,360,2.0,38,68,1.0,0.6,25,-5.719177,18,-0.008128,-0.010728,0.2778,no_go
50,330,2.5,32,68,1.0,0.6,20,-5.725486,8,-0.005262,-0.007115,0.25,no_go
60,390,2.0,35,62,1.0,0.6,20,-5.888198,18,-0.006661,-0.012647,0.3889,no_go
60,330,2.0,35,62,1.0,0.6,20,-5.910136,18,-0.006688,-0.012647,0.3889,no_go
60,360,2.0,35,62,1.0,0.6,20,-5.910136,18,-0.006688,-0.012647,0.3889,no_go
65,330,2.0,35,62,1.0,0.6,20,-5.910136,18,-0.006688,-0.012647,0.3889,no_go
65,390,2.0,32,62,1.0,0.6,25,-6.178607,16,-0.008452,-0.013508,0.25,no_go
65,360,2.0,32,62,1.0,0.6,25,-6.197006,16,-0.008479,-0.013508,0.25,no_go
60,390,2.5,32,62,1.0,0.6,20,-6.225397,8,-0.005808,-0.009491,0.25,no_go
65,390,2.5,32,62,1.0,0.6,20,-6.225397,8,-0.005808,-0.009491,0.25,no_go
60,390,2.0,32,65,1.0,0.6,20,-6.331799,13,-0.006573,-0.011141,0.3077,no_go
65,390,2.0,32,65,1.0,0.6,20,-6.331799,13,-0.006573,-0.011141,0.3077,no_go
50,330,2.5,35,62,1.0,0.6,20,-6.42288,12,-0.006397,-0.008627,0.3333,no_go
50,330,2.5,38,62,1.0,0.6,20,-6.42288,12,-0.006397,-0.008627,0.3333,no_go
60,390,2.0,38,65,1.0,0.6,22,-6.492337,20,-0.008491,-0.011148,0.3,no_go
65,390,2.0,38,65,1.0,0.6,22,-6.492337,20,-0.008491,-0.011148,0.3,no_go
60,390,2.5,38,62,1.0,0.6,20,-6.585143,12,-0.00696,-0.008627,0.3333,no_go
65,390,2.5,38,62,1.0,0.6,20,-6.585143,12,-0.00696,-0.008627,0.3333,no_go
60,390,2.0,32,62,1.0,0.6,22,-6.745113,15,-0.008224,-0.013508,0.2667,no_go
60,330,2.0,32,62,1.0,0.6,22,-6.765313,15,-0.008251,-0.013508,0.2667,no_go
60,360,2.0,32,62,1.0,0.6,22,-6.765313,15,-0.008251,-0.013508,0.2667,no_go
65,330,2.0,32,62,1.0,0.6,22,-6.765313,15,-0.008251,-0.013508,0.2667,no_go
60,390,2.0,38,68,1.0,0.6,25,-6.771213,19,-0.009667,-0.010728,0.2632,no_go
65,390,2.0,38,68,1.0,0.6,25,-6.771213,19,-0.009667,-0.010728,0.2632,no_go
60,330,2.5,38,68,1.0,0.6,20,-6.792227,12,-0.006977,-0.006977,0.3333,no_go
50,330,2.0,35,62,1.0,0.6,20,-6.893101,15,-0.007277,-0.010329,0.3333,no_go
50,360,2.0,35,62,1.0,0.6,20,-6.893101,15,-0.007277,-0.010329,0.3333,no_go
50,390,2.0,35,62,1.0,0.6,20,-6.893101,15,-0.007277,-0.010329,0.3333,no_go
50,330,2.0,38,62,1.0,0.6,22,-6.957614,17,-0.00866,-0.009804,0.2941,no_go
50,360,2.0,38,62,1.0,0.6,22,-6.957614,17,-0.00866,-0.009804,0.2941,no_go
50,390,2.0,38,62,1.0,0.6,22,-6.957614,17,-0.00866,-0.009804,0.2941,no_go
60,330,2.0,38,68,1.0,0.6,22,-6.95887,18,-0.008897,-0.011148,0.2778,no_go
60,360,2.0,38,68,1.0,0.6,22,-6.95887,18,-0.008897,-0.011148,0.2778,no_go
65,330,2.0,38,68,1.0,0.6,22,-6.95887,18,-0.008897,-0.011148,0.2778,no_go
65,360,2.0,38,68,1.0,0.6,22,-6.95887,18,-0.008897,-0.011148,0.2778,no_go
60,330,2.0,32,68,1.0,0.6,20,-6.969928,11,-0.006979,-0.011141,0.2727,no_go
60,360,2.0,32,68,1.0,0.6,20,-6.969928,11,-0.006979,-0.011141,0.2727,no_go
65,330,2.0,32,68,1.0,0.6,20,-6.969928,11,-0.006979,-0.011141,0.2727,no_go
65,360,2.0,32,68,1.0,0.6,20,-6.969928,11,-0.006979,-0.011141,0.2727,no_go
50,330,2.5,32,62,1.0,0.6,20,-7.334383,11,-0.007263,-0.009491,0.2727,no_go
65,390,2.0,35,62,1.0,0.6,20,-7.43211,19,-0.008518,-0.012647,0.3684,no_go
65,360,2.0,35,62,1.0,0.6,20,-7.453165,19,-0.008545,-0.012647,0.3684,no_go
50,330,2.0,38,68,1.0,0.6,20,-7.727542,13,-0.007915,-0.007955,0.3077,no_go
50,360,2.0,38,68,1.0,0.6,20,-7.727542,13,-0.007915,-0.007955,0.3077,no_go
50,390,2.0,38,68,1.0,0.6,20,-7.727542,13,-0.007915,-0.007955,0.3077,no_go
50,330,2.0,32,62,1.0,0.6,20,-7.752537,14,-0.008142,-0.011191,0.2857,no_go
50,360,2.0,32,62,1.0,0.6,20,-7.752537,14,-0.008142,-0.011191,0.2857,no_go
50,390,2.0,32,62,1.0,0.6,20,-7.752537,14,-0.008142,-0.011191,0.2857,no_go
60,390,2.0,38,62,1.0,0.6,25,-7.868665,22,-0.011583,-0.013095,0.2727,no_go
60,330,2.0,38,62,1.0,0.6,25,-7.88544,22,-0.01161,-0.013095,0.2727,no_go
60,360,2.0,38,62,1.0,0.6,25,-7.88544,22,-0.01161,-0.013095,0.2727,no_go
65,330,2.0,38,62,1.0,0.6,25,-7.88544,22,-0.01161,-0.013095,0.2727,no_go
60,330,2.0,38,65,1.0,0.6,20,-8.091244,19,-0.009419,-0.011673,0.3684,no_go
60,360,2.0,38,65,1.0,0.6,20,-8.091244,19,-0.009419,-0.011673,0.3684,no_go
65,330,2.0,38,65,1.0,0.6,20,-8.091244,19,-0.009419,-0.011673,0.3684,no_go
65,360,2.0,38,65,1.0,0.6,20,-8.091244,19,-0.009419,-0.011673,0.3684,no_go
60,390,2.0,38,68,1.0,0.6,22,-8.107773,19,-0.010434,-0.011148,0.2632,no_go
65,390,2.0,38,68,1.0,0.6,22,-8.107773,19,-0.010434,-0.011148,0.2632,no_go
65,390,2.0,32,62,1.0,0.6,22,-8.173634,16,-0.010078,-0.013508,0.25,no_go
65,360,2.0,32,62,1.0,0.6,22,-8.193134,16,-0.010105,-0.013508,0.25,no_go
60,330,2.5,38,62,1.0,0.6,20,-8.224959,15,-0.008974,-0.009294,0.3333,no_go
60,390,2.0,32,68,1.0,0.6,20,-8.40764,12,-0.00852,-0.011141,0.25,no_go
65,390,2.0,32,68,1.0,0.6,20,-8.40764,12,-0.00852,-0.011141,0.25,no_go
65,390,2.0,38,62,1.0,0.6,25,-9.057666,23,-0.013431,-0.013431,0.2609,no_go
65,360,2.0,38,62,1.0,0.6,25,-9.074039,23,-0.013458,-0.013458,0.2609,no_go
60,390,2.0,38,62,1.0,0.6,22,-9.237137,22,-0.012349,-0.013515,0.2727,no_go
60,330,2.0,38,62,1.0,0.6,22,-9.254997,22,-0.012376,-0.013515,0.2727,no_go
60,360,2.0,38,62,1.0,0.6,22,-9.254997,22,-0.012376,-0.013515,0.2727,no_go
65,330,2.0,38,62,1.0,0.6,22,-9.254997,22,-0.012376,-0.013515,0.2727,no_go
60,390,2.0,38,65,1.0,0.6,20,-9.331036,20,-0.010955,-0.012272,0.35,no_go
65,390,2.0,38,65,1.0,0.6,20,-9.331036,20,-0.010955,-0.012272,0.35,no_go
60,390,2.0,32,62,1.0,0.6,20,-9.69113,15,-0.010438,-0.013508,0.2667,no_go
60,330,2.0,32,62,1.0,0.6,20,-9.712335,15,-0.010465,-0.013508,0.2667,no_go
60,360,2.0,32,62,1.0,0.6,20,-9.712335,15,-0.010465,-0.013508,0.2667,no_go
65,330,2.0,32,62,1.0,0.6,20,-9.712335,15,-0.010465,-0.013508,0.2667,no_go
60,330,2.0,38,68,1.0,0.6,20,-9.946129,18,-0.01136,-0.011673,0.3333,no_go
60,360,2.0,38,68,1.0,0.6,20,-9.946129,18,-0.01136,-0.011673,0.3333,no_go
65,330,2.0,38,68,1.0,0.6,20,-9.946129,18,-0.01136,-0.011673,0.3333,no_go
65,360,2.0,38,68,1.0,0.6,20,-9.946129,18,-0.01136,-0.011673,0.3333,no_go
50,330,2.0,38,62,1.0,0.6,20,-10.372249,17,-0.011398,-0.011398,0.2941,no_go
50,360,2.0,38,62,1.0,0.6,20,-10.372249,17,-0.011398,-0.011398,0.2941,no_go
50,390,2.0,38,62,1.0,0.6,20,-10.372249,17,-0.011398,-0.011398,0.2941,no_go
65,390,2.0,38,62,1.0,0.6,22,-10.51816,23,-0.014196,-0.014196,0.2609,no_go
65,360,2.0,38,62,1.0,0.6,22,-10.535507,23,-0.014222,-0.014222,0.2609,no_go
60,390,2.0,38,68,1.0,0.6,20,-11.185767,19,-0.012894,-0.012894,0.3158,no_go
65,390,2.0,38,68,1.0,0.6,20,-11.185767,19,-0.012894,-0.012894,0.3158,no_go
65,390,2.0,32,62,1.0,0.6,20,-11.233541,16,-0.012288,-0.013508,0.25,no_go
65,360,2.0,32,62,1.0,0.6,20,-11.253829,16,-0.012315,-0.013508,0.25,no_go
60,390,2.0,38,62,1.0,0.6,20,-12.247705,22,-0.014804,-0.014804,0.3182,no_go
60,330,2.0,38,62,1.0,0.6,20,-12.266106,22,-0.014831,-0.014831,0.3182,no_go
60,360,2.0,38,62,1.0,0.6,20,-12.266106,22,-0.014831,-0.014831,0.3182,no_go
65,330,2.0,38,62,1.0,0.6,20,-12.266106,22,-0.014831,-0.014831,0.3182,no_go
65,390,2.0,38,62,1.0,0.6,20,-13.605187,23,-0.016646,-0.016646,0.3043,no_go
65,360,2.0,38,62,1.0,0.6,20,-13.622956,23,-0.016673,-0.016673,0.3043,no_go
