symbol,strategy,vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_period,atr_stop,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,0.8,10,contrarian_ok,14112,4,1,3,1,3,0.25,0.0032616106729534966,-0.0015414839993769247,-0.0003845877410266141,-0.0008072041378546435,4.796479956341852,-3.193488258335473,-0.0033515334073475067,0.0002834467120181406,0.4081921904896889,1.1648298383963314,6048,3,0,3,1,2,0.3333333333333333,0.001782651450703554,-0.0018173095666397243,-0.0006048111411206746,-0.001728121112660207,2.604778176241977,-5.621255720059898,-0.0018173095666397243,0.000496031746031746,0.7144038366131967,1.242140487804969,20160,7,1,6,2,5,0.2857142857142857,0.00505007643865496,-0.003355992212397685,-0.0004789691982097829,-0.0015190455864590102,3.5597244404153523,-4.069451442891876,-0.003355992212397685,0.00034722222222222224,0.5000248028176001,1.1967522785283864
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,0.8,20,off,14112,17,8,9,4,13,0.23529411764705882,0.0014543265203039724,-0.018778695354229935,-0.0011135239470984062,-0.0018562740134677946,1.1523944541835975,-15.633856836566215,-0.02008606511813449,0.001417233560090703,1.7348168095811778,1.8350731916359355,6048,12,2,10,4,8,0.3333333333333333,0.009788461723210906,-0.004645306724254894,-0.00038472303479088893,-0.0017929168515855786,2.369617331790388,-4.843825705314646,-0.010664957436384292,0.001984126984126984,2.857615346452787,0.8507404831262331,20160,29,10,19,8,21,0.27586206896551724,0.011257023862992321,-0.02333676927868311,-0.0008119511557987438,-0.0018012984979224533,1.670255664683566,-10.403656896493228,-0.0274868887475036,0.0015873015873015873,2.0715313259586288,1.2409445944302055
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,0.8,20,neutral_only,14112,4,1,3,2,2,0.5,0.004694221367553597,-0.00011402083381417683,-2.7205081666419268e-05,-9.243881913425394e-05,6.460418765298869,-0.20579759599176983,-0.003256481264908073,0.0002834467120181406,0.4081921904896889,0.8648174639122568,6048,2,0,2,0,2,0.0,-0.0011123476125258769,-0.0035095724249444293,-0.0017563281589544554,-0.0017563281589544554,0.0,-13.18416362623798,-0.0035095724249444293,0.00033068783068783067,0.4762692244087978,inf,20160,6,1,5,2,4,0.3333333333333333,0.0035766521490967484,-0.0036231930943844137,-0.0006035794407624314,-0.0016235833495596085,2.814868711123915,-4.5407003363059975,-0.004950755902730086,0.00029761904761904765,0.4285926881293715,1.2972261958683853
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,0.8,20,contrarian_ok,14112,4,1,3,2,2,0.5,0.004694221367553597,-0.00011402083381417683,-2.7205081666419268e-05,-9.243881913425394e-05,6.460418765298869,-0.20579759599176983,-0.003256481264908073,0.0002834467120181406,0.4081921904896889,0.8648174639122568,6048,3,0,3,1,2,0.3333333333333333,0.0020482265219812223,-0.0015523718474694803,-0.0005161875371071218,-0.001728121112660207,2.8437296006497648,-4.558671334257213,-0.001784535205248683,0.000496031746031746,0.7144038366131967,1.1377665561879255,20160,7,1,6,3,4,0.42857142857142855,0.006752062718240026,-0.0016662156785512972,-0.00023676899114100607,-0.0015190455864590102,4.419557041142422,-1.8717213346649673,-0.003256481264908073,0.00034722222222222224,0.5000248028176001,0.9639220164695627
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,10,off,14112,17,8,9,4,13,0.23529411764705882,0.002789035073764934,-0.01746938269927978,-0.0010350711552984861,-0.0009702949132041271,1.2952953531969058,-14.47711033293889,-0.01746938269927978,0.001417233560090703,1.7348168095811778,1.6587175304770823,6048,11,2,9,4,7,0.36363636363636365,0.004580467357346629,-0.00859531048183515,-0.0007817896339834446,-0.001992181668990421,1.5494714182010574,-9.907640308451432,-0.011671155582938963,0.001984126984126984,2.6194807342483877,1.0175317979745737,20160,28,10,18,8,20,0.2857142857142857,0.007382277515225022,-0.02591453841288882,-0.0009355677004961484,-0.0010498233134333612,1.4143982803955724,-12.185073528253639,-0.027445002205824687,0.0015873015873015873,2.0000992112704004,1.329575394439256
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,10,neutral_only,14112,4,1,3,1,3,0.25,0.0037144689484263083,-0.0010902520774949132,-0.0002717866333297947,-0.000612357201456436,8.758250699924085,-2.438901308846288,-0.002901119498492588,0.0002834467120181406,0.4081921904896889,1.1451961114717417,6048,2,0,2,0,2,0.0,-0.0016682898897516507,-0.004064847108379399,-0.002034492238431683,-0.002034492238431683,0.0,-13.183012924346293,-0.004064847108379399,0.00033068783068783067,0.4762692244087978,inf,20160,6,1,5,1,5,0.16666666666666666,0.002039982247682204,-0.00515066747786963,-0.0008593551683637574,-0.0014039600466756107,1.9517199930990252,-6.648425010137562,-0.00515066747786963,0.00029761904761904765,0.4285926881293715,1.7177941672076127
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,10,contrarian_ok,14112,4,1,3,1,3,0.25,0.0037144689484263083,-0.0010902520774949132,-0.0002717866333297947,-0.000612357201456436,8.758250699924085,-2.438901308846288,-0.002901119498492588,0.0002834467120181406,0.4081921904896889,1.1451961114717417,6048,3,0,3,1,2,0.3333333333333333,0.0012250979288419561,-0.002373527230254857,-0.0007902538607721596,-0.001992181668990421,1.736518784161318,-6.614266321100855,-0.002373527230254857,0.000496031746031746,0.7144038366131967,1.242140487804969,20160,7,1,6,2,5,0.2857142857142857,0.004944117465483844,-0.0034611915647559943,-0.0004939868736622367,-0.0011293517136625952,3.301266704233359,-4.097696220431775,-0.0034611915647559943,0.00034722222222222224,0.5000248028176001,1.1848266460407015
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,20,off,14112,17,8,9,4,13,0.23529411764705882,-0.0013994591357850972,-0.021578186059963422,-0.0012810239366402294,-0.002184411020201747,0.8991636586610253,-15.467012159371798,-0.02288182580956266,0.001417233560090703,1.7348168095811778,1.660910535530337,6048,11,2,9,4,7,0.36363636363636365,0.007502092229449753,-0.005708555769636692,-0.000516243693551855,-0.0020768028078729447,1.7997054951514944,-5.505819771098859,-0.011249982993399965,0.001984126984126984,2.6194807342483877,0.7798454428657136,20160,28,10,18,8,20,0.2857142857142857,0.006092134222156487,-0.02716356155106925,-0.0009805745554269396,-0.0020893752773783122,1.266374548814355,-10.871640444276563,-0.031297419892601264,0.0015873015873015873,2.0000992112704004,1.1503362681781009
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,20,neutral_only,14112,4,1,3,2,2,0.5,0.006248333995313438,0.0014345131179493986,0.00035935813558824587,0.000649932336379645,14.033524167249157,3.121694706397575,-0.0017128140747263432,0.0002834467120181406,0.4081921904896889,0.7147110394590057,6048,2,0,2,0,2,0.0,-0.0016682898897516507,-0.004064847108379399,-0.002034492238431683,-0.002034492238431683,0.0,-13.183012924346293,-0.004064847108379399,0.00033068783068783067,0.4762692244087978,inf,20160,6,1,5,2,4,0.3333333333333333,0.0045696200731297765,-0.00263616506692943,-0.00043859198908506375,-0.0008564358275599193,3.127280849713052,-3.3405874709758017,-0.004064847108379399,0.00029761904761904765,0.4285926881293715,1.0720665591885086
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.2,14,1.2,20,contrarian_ok,14112,4,1,3,2,2,0.5,0.006248333995313438,0.0014345131179493986,0.00035935813558824587,0.000649932336379645,14.033524167249157,3.121694706397575,-0.0017128140747263432,0.0002834467120181406,0.4081921904896889,0.7147110394590057,6048,3,0,3,1,2,0.3333333333333333,0.0014905251912948891,-0.002108737142415662,-0.0007016302567586069,-0.001992181668990421,1.8958197337665097,-5.63200394046982,-0.002108737142415662,0.000496031746031746,0.7144038366131967,1.1377665561879255,20160,7,1,6,3,4,0.42857142857142855,0.00774817248583215,-0.0006772490355595462,-9.535117541754814e-05,-3.4303275431212194e-05,4.600629315588607,-0.7613665742476193,-0.002108737142415884,0.00034722222222222224,0.5000248028176001,0.850194286161962
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,10,off,14112,15,8,7,4,11,0.26666666666666666,0.005360530793912632,-0.012578410716480137,-0.0008426191381765577,-0.0009702949132041271,1.8468858655919955,-12.554482487326986,-0.012856186618570797,0.0012046485260770975,1.5307207143363333,1.5396952900147431,6048,12,2,10,4,8,0.3333333333333333,0.005166984402533936,-0.009206166130575011,-0.0007683716907049116,-0.0017929168515855786,1.7251101632073056,-11.420104468910592,-0.012577609159799663,0.001984126984126984,2.857615346452787,1.1685800922554745,20160,27,10,17,8,19,0.2962962962962963,0.010555212975447592,-0.021668777908340653,-0.0008096202726336038,-0.001728121112660207,1.7823229865531371,-11.48776700679937,-0.023205912556126473,0.0014384920634920636,1.9286670965821717,1.3492538701967054
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,10,neutral_only,14112,3,1,2,1,2,0.3333333333333333,0.003803743932615289,0.0001989411115406181,6.72426578576776e-05,-9.536268925027674e-05,12.915939711836332,0.5195494641665096,-0.0016142634154370228,0.00021258503401360543,0.30614414286726666,0.8736223787972486,6048,2,0,2,0,2,0.0,-0.0011123476125258769,-0.0035095724249444293,-0.0017563281589544554,-0.0017563281589544554,0.0,-13.18416362623798,-0.0035095724249444293,0.00033068783068783067,0.4762692244087978,inf,20160,5,1,4,1,4,0.2,0.002687165234607214,-0.0033113295116430352,-0.0006621856688671755,-0.0015190455864590102,2.8782343220052593,-4.924482533233919,-0.0035095724249444293,0.000248015873015873,0.35716057344114294,1.4560372979954141
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,10,contrarian_ok,14112,3,1,2,1,2,0.3333333333333333,0.003803743932615289,0.0001989411115406181,6.72426578576776e-05,-9.536268925027674e-05,12.915939711836332,0.5195494641665096,-0.0016142634154370228,0.00021258503401360543,0.30614414286726666,0.8736223787972486,6048,3,0,3,1,2,0.3333333333333333,0.001782651450703554,-0.0018173095666397243,-0.0006048111411206746,-0.001728121112660207,2.604778176241977,-5.621255720059898,-0.0018173095666397243,0.000496031746031746,0.7144038366131967,1.242140487804969,20160,6,1,5,2,4,0.3333333333333333,0.005593176132958622,-0.001618729992684309,-0.0002687842416314985,-0.0008072041378546435,4.902554388706865,-2.149939244814543,-0.0018173095666397243,0.00029761904761904765,0.4285926881293715,1.0257876673100454
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,20,off,14112,15,8,7,3,12,0.2,0.0002788393181230031,-0.01757541014148578,-0.0011803995657946307,-0.001885652063886044,1.0322851663691361,-15.084703319227144,-0.018884383150954864,0.0012046485260770975,1.5307207143363333,1.9147800579347403,6048,12,2,10,4,8,0.3333333333333333,0.009788461723210906,-0.004645306724254894,-0.00038472303479088893,-0.0017929168515855786,2.369617331790388,-4.843825705314646,-0.010664957436384292,0.001984126984126984,2.857615346452787,0.8507404831262331,20160,27,10,17,7,20,0.25925925925925924,0.010070030449326195,-0.022139073694828704,-0.0008267655520151899,-0.001836150214954778,1.6201564315410446,-9.98672599221816,-0.026294282512366318,0.0014384920634920636,1.9286670965821717,1.2306762753114115
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,20,neutral_only,14112,3,1,2,2,1,0.6666666666666666,0.005237128768174504,0.0016288925054057657,0.0005437528703379372,0.0013341679481905023,17.396586673001675,3.6632063390884144,-0.0015190455864589891,0.00021258503401360543,0.30614414286726666,0.6486130979341926,6048,2,0,2,0,2,0.0,-0.0011123476125258769,-0.0035095724249444293,-0.0017563281589544554,-0.0017563281589544554,0.0,-13.18416362623798,-0.0035095724249444293,0.00033068783068783067,0.4762692244087978,inf,20160,5,1,4,2,3,0.4,0.0041189556479668266,-0.0018863966357587358,-0.00037627954137901983,-0.0015190455864590102,3.8767177584521075,-2.609076870384064,-0.0035095724249443183,0.000248015873015873,0.35716057344114294,1.081021829890321
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,0.8,20,contrarian_ok,14112,3,1,2,2,1,0.6666666666666666,0.005237128768174504,0.0016288925054057657,0.0005437528703379372,0.0013341679481905023,17.396586673001675,3.6632063390884144,-0.0015190455864589891,0.00021258503401360543,0.30614414286726666,0.6486130979341926,6048,3,0,3,1,2,0.3333333333333333,0.0020482265219812223,-0.0015523718474694803,-0.0005161875371071218,-0.001728121112660207,2.8437296006497648,-4.558671334257213,-0.001784535205248683,0.000496031746031746,0.7144038366131967,1.1377665561879255,20160,6,1,5,3,3,0.5,0.007296082116197811,7.39920110681691e-05,1.3782666615407747e-05,-9.243881913425394e-05,6.086740457265555,0.10118393779380447,-0.001784535205248683,0.00029761904761904765,0.4285926881293715,0.8262188712596252
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,10,off,14112,15,8,7,4,11,0.26666666666666666,0.002179638345022328,-0.015706297820195836,-0.0010536162018561987,-0.0009702949132041271,1.2312572437280402,-13.209704565614608,-0.015706297820195836,0.0012046485260770975,1.5307207143363333,1.5396952900147431,6048,11,2,9,4,7,0.36363636363636365,0.004580467357346629,-0.00859531048183515,-0.0007817896339834446,-0.001992181668990421,1.5494714182010574,-9.907640308451432,-0.011671155582938963,0.001984126984126984,2.6194807342483877,1.0175317979745737,20160,26,10,16,8,18,0.3076923076923077,0.006770089464658957,-0.024166607795746198,-0.0009386126539100335,-0.0013244316464463767,1.3803674270776192,-11.432950352742528,-0.02569981790266329,0.0014384920634920636,1.8572349818939433,1.265043044265088
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,10,neutral_only,14112,3,1,2,1,2,0.3333333333333333,0.0036435632505891213,3.9143843334255024e-05,1.4068393447805552e-05,-9.536268925027674e-05,8.610626474555557,0.10407461446251588,-0.001773770996144064,0.00021258503401360543,0.30614414286726666,0.8736223787972486,6048,2,0,2,0,2,0.0,-0.0016682898897516507,-0.004064847108379399,-0.002034492238431683,-0.002034492238431683,0.0,-13.183012924346293,-0.004064847108379399,0.00033068783068783067,0.4762692244087978,inf,20160,5,1,4,1,4,0.2,0.001969194841104027,-0.00402586237878344,-0.00080535585930399,-0.0016785683796886263,1.9188228813367403,-5.417096534544011,-0.004064847108379288,0.000248015873015873,0.35716057344114294,1.4560372979954141
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,10,contrarian_ok,14112,3,1,2,1,2,0.3333333333333333,0.0036435632505891213,3.9143843334255024e-05,1.4068393447805552e-05,-9.536268925027674e-05,8.610626474555557,0.10407461446251588,-0.001773770996144064,0.00021258503401360543,0.30614414286726666,0.8736223787972486,6048,3,0,3,1,2,0.3333333333333333,0.0012250979288419561,-0.002373527230254857,-0.0007902538607721596,-0.001992181668990421,1.736518784161318,-6.614266321100855,-0.002373527230254857,0.000496031746031746,0.7144038366131967,1.242140487804969,20160,6,1,5,2,4,0.3333333333333333,0.004873124901223269,-0.0023344762958986687,-0.00038809273366217706,-0.0008869655344694515,3.2683695924710747,-2.8593269114369857,-0.002373527230254857,0.00029761904761904765,0.4285926881293715,1.0257876673100454
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,20,off,14112,15,8,7,3,12,0.2,-0.004271004721893901,-0.022049406020754003,-0.0014839512647585823,-0.002228478095829177,0.6881901109127435,-15.838134794982784,-0.023352417921440827,0.0012046485260770975,1.5307207143363333,1.9147800579347403,6048,11,2,9,4,7,0.36363636363636365,0.007502092229449753,-0.005708555769636692,-0.000516243693551855,-0.0020768028078729447,1.7997054951514944,-5.505819771098859,-0.011249982993399965,0.001984126984126984,2.6194807342483877,0.7798454428657136,20160,26,10,16,7,19,0.2692307692307692,0.003199046036219455,-0.027632091526433755,-0.0010745365230941976,-0.0021280865346580344,1.1414289690385224,-11.071397140320554,-0.03176395895102391,0.0014384920634920636,1.8572349818939433,1.1850956725221
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,20,neutral_only,14112,3,1,2,2,1,0.6666666666666666,0.005076719355620263,0.001468866780322431,0.0004905786059280652,0.0013341679481905023,11.597724448665094,3.1964312529573315,-0.0016785683796886053,0.00021258503401360543,0.30614414286726666,0.6486130979341926,6048,2,0,2,0,2,0.0,-0.0016682898897516507,-0.004064847108379399,-0.002034492238431683,-0.002034492238431683,0.0,-13.183012924346293,-0.004064847108379399,0.00033068783068783067,0.4762692244087978,inf,20160,5,1,4,2,3,0.4,0.0033999600262943908,-0.0026019510469414975,-0.0005194497318158341,-0.0016785683796886263,2.5844785056346047,-3.2971606497977994,-0.004064847108379288,0.000248015873015873,0.35716057344114294,1.081021829890321
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,65,1.5,14,1.2,20,contrarian_ok,14112,3,1,2,2,1,0.6666666666666666,0.005076719355620263,0.001468866780322431,0.0004905786059280652,0.0013341679481905023,11.597724448665094,3.1964312529573315,-0.0016785683796886053,0.00021258503401360543,0.30614414286726666,0.6486130979341926,6048,3,0,3,1,2,0.3333333333333333,0.0014905251912948891,-0.002108737142415662,-0.0007016302567586069,-0.001992181668990421,1.8958197337665097,-5.63200394046982,-0.002108737142415662,0.000496031746031746,0.7144038366131967,1.1377665561879255,20160,6,1,5,3,3,0.5,0.006574811525003721,-0.0006429678160301266,-0.00010552582541527079,-0.00017220021574906202,4.05782697151016,-0.722258152338446,-0.002108737142415662,0.00029761904761904765,0.4285926881293715,0.8262188712596252
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,10,off,14112,10,8,2,2,8,0.2,0.0026638954556965633,-0.009300148124001928,-0.0009332503508917775,-0.0006851883413116144,1.648733782797264,-12.064714610036098,-0.009651087979177575,0.0007794784580498867,1.020480476224222,1.7700819229318752,6048,6,2,4,2,4,0.3333333333333333,0.0002899339593400718,-0.006890246569871583,-0.0011502027348613117,-0.001810342710101741,1.069810359483954,-12.688823755070752,-0.00845060095352057,0.000992063492063492,1.4288076732263935,1.572493392942938,20160,16,10,6,4,12,0.25,0.0029546017687933634,-0.016126314380162654,-0.0010146074948803527,-0.0013774150592264155,1.353474365786328,-11.964860287826127,-0.01767215723691784,0.0008432539682539683,1.1429138350116574,1.690429107557931
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,10,neutral_only,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.0005194564061039575,-0.0018797277164227522,-0.0009399489472494903,-0.0009399489472494903,1.8897703693992727,-5.371359989504756,-0.0018797277164227522,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,10,contrarian_ok,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.0005194564061039575,-0.0018797277164227522,-0.0009399489472494903,-0.0009399489472494903,1.8897703693992727,-5.371359989504756,-0.0018797277164227522,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,20,off,14112,10,8,2,2,8,0.2,0.0004660046172251242,-0.011474421827730619,-0.0011524939733381743,-0.0019436537826790987,1.0803911403185011,-12.513614872847697,-0.012791523734945298,0.0007794784580498867,1.020480476224222,1.87957522891933,6048,6,2,4,2,4,0.3333333333333333,0.003490581020271888,-0.003708761755608414,-0.0006161518505622988,-0.001810342710101741,1.8184917200326554,-5.630004674818821,-0.006618714598831454,0.000992063492063492,1.4288076732263935,0.9250906690739389,20160,16,10,6,4,12,0.25,0.003958212264369321,-0.0151406276864966,-0.0009513656772972209,-0.0018462121142112863,1.3904244563526067,-9.352417439306468,-0.019325574888890973,0.0008432539682539683,1.1429138350116574,1.3552199357811472
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,20,neutral_only,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.001948151432560108,-0.0004527481267315725,-0.00022518362852910084,-0.00022518362852910084,4.335355553327676,-1.0320692607750277,-0.001784535205248683,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,0.8,20,contrarian_ok,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.001948151432560108,-0.0004527481267315725,-0.00022518362852910084,-0.00022518362852910084,4.335355553327676,-1.0320692607750277,-0.001784535205248683,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,10,off,14112,10,8,2,2,8,0.2,0.0006018966106851042,-0.011339991187785059,-0.0011388428883714594,-0.0006851883413116144,1.0991558551982552,-12.166226487475535,-0.01169020846060842,0.0007794784580498867,1.020480476224222,1.7700819229318752,6048,6,2,4,2,4,0.3333333333333333,-0.0001712447843660314,-0.007348669647879946,-0.0012264006463762675,-0.0013134411344803074,0.9705953773690016,-11.64342709580752,-0.008908303766264392,0.000992063492063492,1.4288076732263935,1.3770321426568672,20160,16,10,6,4,12,0.25,0.00043054875466363995,-0.0186053269866161,-0.0011716770476232624,-0.0007601871871458987,1.0392189051909875,-11.664254752627489,-0.020147274867841847,0.0008432539682539683,1.1429138350116574,1.5989362595463743
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,10,neutral_only,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.00022686595378096364,-0.0021719674476223805,-0.0010860827485616106,-0.0010860827485616106,1.2598469129330079,-5.335000400094195,-0.0021719674476223805,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,10,contrarian_ok,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.00022686595378096364,-0.0021719674476223805,-0.0010860827485616106,-0.0010860827485616106,1.2598469129330079,-5.335000400094195,-0.0021719674476223805,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,20,off,14112,10,8,2,2,8,0.2,-0.0024894777662528567,-0.014398138704247554,-0.0014479620216430442,-0.002315480674018676,0.7202607602123567,-12.992046476726875,-0.015711345079410077,0.0007794784580498867,1.020480476224222,1.87957522891933,6048,6,2,4,2,4,0.3333333333333333,0.0013411490492714062,-0.00584533933484066,-0.0009728128497807192,-0.002115514065152667,1.2123278133551036,-7.607782257321126,-0.00874905169359208,0.000992063492063492,1.4288076732263935,0.9250906690739389,20160,16,10,6,4,12,0.25,-0.0011516674777211078,-0.020159316032571706,-0.0012697810821946723,-0.002169318171317068,0.9269496375684213,-10.510257248935945,-0.024322937402726397,0.0008432539682539683,1.1429138350116574,1.3552199357811472
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,20,neutral_only,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.0016551431747449108,-0.0007454056634235151,-0.00037131742984122123,-0.00037131742984122123,2.89023703555215,-1.536169252894867,-0.002076802807872924,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,2.0,30,70,1.2,14,1.2,20,contrarian_ok,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.0016551431747449108,-0.0007454056634235151,-0.00037131742984122123,-0.00037131742984122123,2.89023703555215,-1.536169252894867,-0.002076802807872924,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
